status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.slideshow_credits,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"In a single year, an electric plant deposited more than 2.2 million pounds of toxic materials in a holding pond that failed last week, flooding 300 acres in Tennessee.",https://www.nytimes.com/2008/12/30/us/30sludge.html,"In a single year, an electric plant deposited more than 2.2 million pounds of toxic materials in a holding pond that failed last week, flooding 300 acres in Tennessee.","In a single year, a coal-fired electric plant deposited more than 2.2 million pounds of toxic materials in a holding pond that failed last week, flooding 300 acres in East Tennessee, according to a 2007 inventory filed with the Environmental Protection Agency.",A,14,The New York Times,,,2008-12-30T03:08:05+0000,article,National,U.S.,News,nyt://article/a168c371-e9c1-55ea-a4a0-f6013d6b754a,807,nyt://article/a168c371-e9c1-55ea-a4a0-f6013d6b754a,NA,NA,"At Plant in Coal Ash Spill, Toxic Deposits by the Ton",NA,NA,"At Plant in Coal Ash Spill, Toxic Deposits by the Ton",NA,NA,NA,By Shaila Dewan,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"In a single year, a coal-fired electric plant deposited more than 2.2 million pounds of toxic materials in a holding pond that failed last week, flooding 300 acres in East Tennessee, according to a 2007 inventory filed with the Environmental Protection Agency.",https://www.nytimes.com/2008/12/30/world/americas/30iht-30sludge.18991178.html,,"In a single year, a coal-fired electric plant deposited more than 2.2 million pounds of toxic materials in a holding pond that failed last week, flooding 300 acres in East Tennessee, according to a 2007 inventory filed with the Environmental Protection Agency.",NA,NA,International Herald Tribune,,,2008-11-30T05:00:00+0000,article,IHT News,World,News,nyt://article/feef673c-bbf8-5347-9770-3a0f6ed1675f,783,nyt://article/feef673c-bbf8-5347-9770-3a0f6ed1675f,NA,Americas,"At plant in coal ash spill, toxic deposits by the ton",NA,NA,"At plant in coal ash spill, toxic deposits by the ton",NA,NA,NA,By Shaila Dewan,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Duke Energy shut down a power plant in Wilmington, N.C., after a dam at the site breached and allowed coal ash to enter the nearby Cape Fear River. ",https://www.nytimes.com/2018/09/21/climate/florences-floodwaters-breach-defenses-at-power-plant-prompting-shutdown.html,"Duke Energy shut down a power plant in Wilmington, N.C., after a dam at the site breached and allowed coal ash to enter the nearby Cape Fear River. ","NAVASSA, N.C. — With floodwaters continuing to rise in the wake of Hurricane Florence, state officials and environmentalists are closely monitoring the breach of a dam that has flooded a hazardous stockpile of coal ash, some of which has spilled into the Cape Fear River.",A,11,The New York Times,,,2018-09-21T17:05:56+0000,article,Climate,Climate,News,nyt://article/28800a8b-c34a-5260-8ba0-6c1fdcfdbcbc,1285,nyt://article/28800a8b-c34a-5260-8ba0-6c1fdcfdbcbc,NA,NA,"Florence’s Floodwaters Breach Defenses at Duke Energy Plant, Sending Toxic Coal Ash Into River",NA,NA,Toxic Coal Ash Spills Into Cape Fear River,NA,NA,NA,By Glenn Thrush and Kendra Pierre-Louis,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"WASHINGTON — The chief executive of the Tennessee Valley Authority, which operates the coal-burning power plant responsible for an enormous flood of coal ash in East Tennessee late last month, acknowledged Thursday that the plant's containment ponds had leaked two other times in the last five years but had not been adequately repaired.",https://www.nytimes.com/2009/01/09/world/americas/09iht-09coal.19210628.html,,"WASHINGTON — The chief executive of the Tennessee Valley Authority, which operates the coal-burning power plant responsible for an enormous flood of coal ash in East Tennessee late last month, acknowledged Thursday that the plant's containment ponds had leaked two other times in the last five years but had not been adequately repaired.",NA,NA,International Herald Tribune,,,2009-01-09T05:00:00+0000,article,IHT News,World,News,nyt://article/7341a842-bf71-518d-a006-472e558ee53c,592,nyt://article/7341a842-bf71-518d-a006-472e558ee53c,NA,Americas,Plant that spilled coal ash had earlier leak problems,NA,NA,Plant that spilled coal ash had earlier leak problems,NA,NA,NA,By John M. Broder,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The chief executive of the Tennessee Valley Authority said that dikes holding toxic coal ash at the Kingston Fossil Plant had allowed noticeable “seepage” in 2003 and 2005.,https://www.nytimes.com/2009/01/09/us/09coal.html,The chief executive of the Tennessee Valley Authority said that dikes holding toxic coal ash at the Kingston Fossil Plant had allowed noticeable “seepage” in 2003 and 2005.,"WASHINGTON  The chief executive of the Tennessee Valley Authority, which operates the coal-burning power plant responsible for an enormous flood of coal ash in East Tennessee late last month, acknowledged Thursday that the plant’s containment ponds had leaked two other times in the last five years but had not been adequately repaired.",A,11,The New York Times,,,2009-01-09T01:46:45+0000,article,National,U.S.,News,nyt://article/d8581266-a421-5d76-ac92-ca3063e2e5fe,616,nyt://article/d8581266-a421-5d76-ac92-ca3063e2e5fe,NA,NA,Plant That Spilled Coal Ash Had Earlier Leak Problems,NA,NA,Plant That Spilled Coal Ash Had Earlier Leak Problems,NA,NA,NA,By John M. Broder,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Coal ash refers to what’s left after coal is burned. Those remnants pose environmental and health risks, especially when storage ponds are breached.",https://www.nytimes.com/2018/09/21/us/coal-ash-spill-dam-breach.html,"Coal ash refers to what’s left after coal is burned. Those remnants pose environmental and health risks, especially when storage ponds are breached.","The phrase “coal ash” made headlines this week after a dam on a lake at the site of a power plant in Wilmington, N.C., was breached, allowing the hazardous ash into a river that supplies drinking water to much of the southeastern part of the state.",A,26,The New York Times,,,2018-09-22T00:50:27+0000,article,Express,U.S.,News,nyt://article/1becbcfc-2b26-53b7-b6d4-340dc71865aa,555,nyt://article/1becbcfc-2b26-53b7-b6d4-340dc71865aa,NA,NA,What Is Coal Ash and Why Is It Dangerous?,NA,NA,"Burning Coal, And the Risks That Linger",NA,NA,NA,By Christopher Mele,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"KINGSTON, Tennessee — What may be the nation's largest spill of coal ash lay thick and largely untouched over hundreds of acres of land and waterways Wednesday after a dam broke this week, as officials and environmentalists argued over its potential toxicity.",https://www.nytimes.com/2008/12/25/world/americas/25iht-25sludge.18914065.html,,"KINGSTON, Tennessee — What may be the nation's largest spill of coal ash lay thick and largely untouched over hundreds of acres of land and waterways Wednesday after a dam broke this week, as officials and environmentalists argued over its potential toxicity.",NA,NA,International Herald Tribune,,,2008-11-25T05:00:00+0000,article,IHT News,World,News,nyt://article/26bcdeb8-6d10-5139-9767-f2222c2db9c8,1493,nyt://article/26bcdeb8-6d10-5139-9767-f2222c2db9c8,NA,Americas,Tennessee coal ash spill revives issue of its hazards,NA,NA,Tennessee coal ash spill revives issue of its hazards,NA,NA,NA,By Shaila Dewan,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The massive leak of toxic coal ash into the Dan River had dwindled, but workers had yet to seal the breach in a drainage pipe where the leak was detected more than four days ago.",https://www.nytimes.com/2014/02/07/us/huge-leak-of-coal-ash-slows-at-north-carolina-power-plant.html,"The massive leak of toxic coal ash into the Dan River had dwindled, but workers had yet to seal the breach in a drainage pipe where the leak was detected more than four days ago.","A massive leak of toxic coal ash from a retired North Carolina power plant into a neighboring river dwindled on Thursday, utility officials said, but hundreds of workers had yet to seal the breach in a drainage pipe where the leak was detected more than four days ago.",A,11,The New York Times,,,2014-02-07T02:05:56+0000,article,National,U.S.,News,nyt://article/86c9c610-6938-5c0a-9763-e169af439270,874,nyt://article/86c9c610-6938-5c0a-9763-e169af439270,NA,NA,Huge Leak of Coal Ash Slows at North Carolina Power Plant,NA,NA,Huge Leak of Coal Ash Slows at North Carolina Power Plant,NA,NA,NA,By Michael Wines and Timothy Williams,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The storm has begun washing coal ash, which contains toxic residue, out of a storage pond in North Carolina. The flooding is also raising fears about Superfund sites, chemical plants and hog farms with waste lagoons.",https://www.nytimes.com/interactive/2018/09/13/climate/hurricane-florence-environmental-hazards.html,"The storm has begun washing coal ash, which contains toxic residue, out of a storage pond in North Carolina. The flooding is also raising fears about Superfund sites, chemical plants and hog farms with waste lagoons.","The storm has begun washing coal ash, which contains toxic residue, out of a storage pond in North Carolina. The flooding is also raising fears about Superfund sites, chemical plants and hog farms with waste lagoons.",NA,NA,The New York Times,,,2018-09-13T22:53:52+0000,multimedia,Climate,Climate,Interactive Feature,nyt://interactive/39fa42a1-6a89-5825-9424-6194b5cdc1d8,0,nyt://interactive/39fa42a1-6a89-5825-9424-6194b5cdc1d8,NA,NA,Florence’s Floodwaters Breach Coal Ash Pond and Imperil Other Toxic Sites,NA,NA,NA,NA,NA,NA,"By Kendra Pierre-Louis, Nadja Popovich and Hiroko Tabuchi",,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Coal ash, a largely unseen byproduct of electricity production, is leaking from storage ponds, two lawsuits contend, and could be threatening the drinking water of more than a million people.",https://www.nytimes.com/2017/04/15/climate/tennessee-coal-ash-disposal-lawsuits.html,"Coal ash, a largely unseen byproduct of electricity production, is leaking from storage ponds, two lawsuits contend, and could be threatening the drinking water of more than a million people.","GALLATIN, Tenn. — The hulking Gallatin Fossil Plant sits on a scenic bend of the Cumberland River about 30 miles upstream from Nashville. In addition to generating electricity, the plant, built in the early 1950s by the Tennessee Valley Authority, produces more than 200,000 tons of coal residue a year. That coal ash, mixed with water and sluiced into pits and ponds on the plant property, has been making its way into groundwater and the river, potentially threatening drinking water supplies, according to two current lawsuits.",A,11,The New York Times,,,2017-04-15T15:49:28+0000,article,National,Climate,News,nyt://article/d53f3319-3d57-5fe7-996f-5bb5e16d5258,1402,nyt://article/d53f3319-3d57-5fe7-996f-5bb5e16d5258,NA,NA,2 Tennessee Cases Bring Coal’s Hidden Hazard to Light,NA,NA,Hidden Peril Of Coal Ash To the Water Many Drink,NA,NA,NA,By Tatiana Schlossberg,,NA,417,20,87
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Trump administration is expected today to roll back rules designed  to limit emissions of heavy metals like arsenic, lead and mercury from coal-fired power plants.",https://www.nytimes.com/2019/10/31/climate/epa-coal-ash.html,"The Trump administration is expected today to roll back rules designed  to limit emissions of heavy metals like arsenic, lead and mercury from coal-fired power plants.","WASHINGTON — The Trump administration is expected to roll back an Obama-era regulation meant to limit the leaching of heavy metals like arsenic, lead and mercury into water supplies from the ash of coal-fired power plants, according to two people familiar with the plans.",A,1,The New York Times,,,2019-10-31T13:23:16+0000,article,Climate,Climate,News,nyt://article/c6d68eb5-8fd7-570b-a3f0-59f90ee21779,1133,nyt://article/c6d68eb5-8fd7-570b-a3f0-59f90ee21779,NA,NA,E.P.A. to Roll Back Rules to Control Toxic Ash from Coal Plants,NA,NA,E.P.A. Plans to Soften Rules to Help Coal Plants,NA,NA,NA,By Lisa Friedman,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Experts had already called the spill in Tennessee the largest of its kind in the U.S., but a survey showed it was three times larger than was first thought.",https://www.nytimes.com/2008/12/27/us/27sludge.html,"Experts had already called the spill in Tennessee the largest of its kind in the U.S., but a survey showed it was three times larger than was first thought.","A coal ash spill in eastern Tennessee that experts were already calling the largest environmental disaster of its kind in the United States is more than three times as large as initially estimated, according to an updated survey by the Tennessee Valley Authority. ",A,10,The New York Times,,,2008-12-26T17:27:05+0000,article,National,U.S.,News,nyt://article/17d5ea3f-ca08-5eb8-b7dc-1321649f750f,865,nyt://article/17d5ea3f-ca08-5eb8-b7dc-1321649f750f,NA,NA,Tennessee Ash Flood Larger Than Initial Estimate,NA,NA,Ash Flood in Tennessee Is Found to Be Larger Than Initial Estimates,NA,NA,NA,By Shaila Dewan,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The recent waste leak from an old coal-fired power plant in North Carolina should serve as a wakeup call to federal officials.,https://takingnote.blogs.nytimes.com/2014/02/06/coal-flavored-water/,The recent waste leak from an old coal-fired power plant in North Carolina should serve as a wakeup call to federal officials.,The recent waste leak from an old coal-fired power plant in North Carolina should serve as a wakeup call to federal officials who have been far too slow and timid about regulating the disposal of coal ash.,NA,NA,The New York Times,,,2014-02-06T21:41:42+0000,article,,Opinion,News,nyt://article/fec66ba4-dbf0-52d4-a094-8dc761706886,327,nyt://article/fec66ba4-dbf0-52d4-a094-8dc761706886,NA,NA,Coal-Flavored Water,Taking Note,NA,NA,NA,NA,NA,By Vikas Bajaj,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"North Carolina regulators say that under Gov. Pat McCrory, a weakened Department of Environment and Natural Resources has abandoned its regulatory role.",https://www.nytimes.com/2014/03/01/us/coal-ash-spill-reveals-transformation-of-north-carolina-agency.html,"North Carolina regulators say that under Gov. Pat McCrory, a weakened Department of Environment and Natural Resources has abandoned its regulatory role.","RALEIGH, N.C. — Last June, state employees in charge of stopping water pollution were given updated marching orders on behalf of North Carolina’s new Republican governor and conservative lawmakers.",A,1,The New York Times,,,2014-02-28T18:41:00+0000,article,National,U.S.,News,nyt://article/a9f83908-973c-5d25-b87c-e72eef09b492,1724,nyt://article/a9f83908-973c-5d25-b87c-e72eef09b492,NA,NA,Ash Spill Shows How Watchdog Was Defanged,NA,NA,Ash Spill Shows How Watchdog Was Defanged,NA,NA,NA,By Trip Gabriel,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The Tennessee Valley Authority’s recent travails may help persuade the public that coal is not as “clean” as the industry’s advertising campaign makes it out to be.,https://www.nytimes.com/2009/01/23/opinion/23fri3.html,The Tennessee Valley Authority’s recent travails may help persuade the public that coal is not as “clean” as the industry’s advertising campaign makes it out to be.,"A month of negative news for the Tennessee Valley Authority could lead to positive changes in national policy, including federal regulation of toxic coal wastes and new legal constraints on coal-fired power plants. More broadly, the authority’s recent travails may help persuade the public that coal is nowhere near as “clean” as a high-priced industry advertising campaign makes it out to be.",A,26,The New York Times,,,2009-01-23T03:12:08+0000,article,Editorial,Opinion,Editorial,nyt://article/eca4a081-c347-5262-a687-c393089e7051,452,nyt://article/eca4a081-c347-5262-a687-c393089e7051,NA,NA,Collapse of the Clean Coal Myth,Editorial,NA,Collapse of the Clean Coal Myth,NA,NA,NA,NA,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Trump administration on Monday moved to weaken regulations aimed at limiting the seepage of lead, arsenic and other toxic pollution into water supplies.",https://www.nytimes.com/2019/11/04/climate/coal-ash-water-pollution-trump.html,"The Trump administration on Monday moved to weaken regulations aimed at limiting the seepage of lead, arsenic and other toxic pollution into water supplies.","WASHINGTON — The Trump administration on Monday moved to weaken an Obama-era regulation aimed at limiting the seepage of toxic pollution into water supplies from the ash of coal burning power plants, a change that coal industry leaders say could keep plants open longer and which environmental groups fear will increase the risk of water contamination. ",A,9,The New York Times,,,2019-11-04T18:10:26+0000,article,Climate,Climate,News,nyt://article/938340c0-f3d4-5cc8-9732-c4211cc33749,626,nyt://article/938340c0-f3d4-5cc8-9732-c4211cc33749,NA,NA,E.P.A. Weakens Rules Governing Toxic Water Pollution From Coal Plants,NA,NA,E.P.A. Relaxes Rules That Limit Water Pollution From Coal Plants,NA,NA,NA,By Lisa Friedman,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A reader responds to an editorial about the nation’s unsolved coal ash problem.,https://www.nytimes.com/2010/09/09/opinion/l09coal.html,A reader responds to an editorial about the nation’s unsolved coal ash problem.,To the Editor:,A,30,The New York Times,,,2010-09-09T00:04:32+0000,article,Letters,Opinion,Letter,nyt://article/36ae0de3-7e09-53ae-8be3-ad30be4fff30,169,nyt://article/36ae0de3-7e09-53ae-8be3-ad30be4fff30,NA,NA,Radioactive Coal Ash,Letter,NA,Radioactive Coal Ash,NA,NA,NA,NA,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A deadline set for a steamship to stop dumping coal ash slurry in Lake Michigan passed in December. Now the E.P.A. must decide whether to extend it.,https://green.blogs.nytimes.com/2013/02/27/on-our-radar-the-last-coal-fired-steamship/,A deadline set for a steamship to stop dumping coal ash slurry in Lake Michigan passed in December. Now the E.P.A. must decide whether to extend it.,The Environmental Protection Agency is expected to rule soon on whether to allow a car ferry called the Badger to continue to dump ash into Lake Michigan. It’s the last coal-fired steamship operating in American waters. [Associated Press],NA,NA,The New York Times,,,2013-02-27T15:08:14+0000,article,,Science,News,nyt://article/011e3c3e-6653-5ee9-b7d4-bee1578dc9ff,152,nyt://article/011e3c3e-6653-5ee9-b7d4-bee1578dc9ff,NA,Environment,On Our Radar: The Last Coal-Fired Steamship,Green,NA,NA,NA,NA,NA,By The New York Times,,The New York Times,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The Badger, the last coal-fired ferry in the United States, will have to sink or sail on its own.",https://www.nytimes.com/2012/12/06/us/bad-news-on-capitol-hill-for-last-coal-fired-ferry.html,"The Badger, the last coal-fired ferry in the United States, will have to sink or sail on its own."," The Badger, the last coal-fired ferry in the United States, will have to sink or sail on its own. A provision in a little-noticed Coast Guard bill in the House would have allowed the ship to continue plying Lake Michigan — and dumping tons of coal ash into the lake each year. But the provision was taken out of the bill this week in negotiations with the Senate. It passed by voice vote in the House on Wednesday and was sent to the Senate. The Badger’s owners will have to hope that the Environmental Protection Agency gives the ferry a reprieve before its permit expires on Dec. 19. Otherwise, they will have to put the ferry into dry dock or switch to some other power source at considerable cost. ",A,25,The New York Times,,,2012-12-06T02:03:02+0000,article,National,U.S.,Brief,nyt://article/9f587b09-cd7b-55ea-b8c3-07de495634b9,129,nyt://article/9f587b09-cd7b-55ea-b8c3-07de495634b9,NA,NA,Bad News on Capitol Hill for Last Coal-Fired Ferry,National Briefing | Washington,NA,Bad News On Capitol Hill For Last Coal-Fired Ferry,NA,NA,NA,By Jonathan Weisman,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The company pleaded guilty to criminal violations of the federal Clean Water Act in connection with a large coal-ash spill in 2014 and the failure to maintain equipment.,https://www.nytimes.com/2015/05/15/us/duke-energy-agrees-to-pay-102-million-for-breaches.html,The company pleaded guilty to criminal violations of the federal Clean Water Act in connection with a large coal-ash spill in 2014 and the failure to maintain equipment.,"Duke Energy, the nation’s largest utility corporation, pleaded guilty on Thursday to criminal violations of the federal Clean Water Act for the discharge of coal ash, a potentially toxic waste product, and for a failure to properly maintain equipment at a number of power plants in its home state of North Carolina. The company also agreed to pay $102 million in fines and environmental fees.",A,13,The New York Times,,,2015-05-15T00:52:19+0000,article,National,U.S.,News,nyt://article/d684da12-9b12-5b92-9867-7c4d1059c956,609,nyt://article/d684da12-9b12-5b92-9867-7c4d1059c956,NA,NA,Duke Energy Agrees to Pay $102 Million for Breaches,NA,NA,Duke Energy Agrees to Pay $102 Million for Breaches,NA,NA,NA,By Richard Fausset,,NA,417,30,60
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Aerial views of the spill of coal ash in eastern Tennessee, about 40 miles west of Knoxville.",https://www.nytimes.com/video/us/1194836416717/tennessee-sludge-spill.html,"Aerial views of the spill of coal ash in eastern Tennessee, about 40 miles west of Knoxville.","Aerial views of the spill of coal ash in eastern Tennessee, about 40 miles west of Knoxville.",NA,NA,The New York Times,,,2008-12-25T01:14:17+0000,multimedia,,U.S.,Video,nyt://video/9b96b7f9-e2b8-5452-9be5-97147f9a7127,0,nyt://video/9b96b7f9-e2b8-5452-9be5-97147f9a7127,NA,NA,Tennessee Sludge Spill,NA,NA,NA,NA,NA,NA,David Frank,,NA,417,40,96
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A poor county in central Alabama is getting more than $3 million to dispose of coal ash, but many residents are furious.",https://www.nytimes.com/video/us/1247464177611/development-or-economic-discrimination.html,"A poor county in central Alabama is getting more than $3 million to dispose of coal ash, but many residents are furious.","A poor county in central Alabama is getting more than $3 million to dispose of coal ash, but many residents are furious.",NA,NA,The New York Times,,,2009-08-29T16:42:37+0000,multimedia,National,U.S.,Video,nyt://video/0ca33b7d-41da-51d6-a186-f3e8fc9a1923,0,nyt://video/0ca33b7d-41da-51d6-a186-f3e8fc9a1923,NA,NA,Development or Economic Discrimination?,NA,NA,NA,NA,NA,NA,Thomas  Nybo|Krishnan Vasudevan,,NA,417,40,96
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Flooding in the aftermath of Hurricane Florence has led to the shutdown of the L.V. Sutton plant, spilling toxic coal ash into the nearby Cape Fear River.",https://www.nytimes.com/video/climate/100000006120061/north-carolina-flood-dam-coal-ash.html,"Flooding in the aftermath of Hurricane Florence has led to the shutdown of the L.V. Sutton plant, spilling toxic coal ash into the nearby Cape Fear River.","Flooding in the aftermath of Hurricane Florence has led to the shutdown of the L.V. Sutton plant, spilling toxic coal ash into the nearby Cape Fear River.",NA,NA,Reuters,,,2018-09-21T18:26:00+0000,multimedia,,Climate,Video,nyt://video/185b5beb-d020-5cd8-bbf3-0671f97255bd,0,nyt://video/185b5beb-d020-5cd8-bbf3-0671f97255bd,NA,NA,North Carolina Floodwaters Breach Dam,NA,NA,NA,NA,NA,NA,By Reuters,,Reuters,417,40,96
